book,page,negative,positive,sentiment,gutenberg_id,linenumber,chapter,word
The Wonderful Wizard of Oz,9,8,16,8,55,359,3,settee
The Wonderful Wizard of Oz,9,8,16,8,55,359,3,and
The Wonderful Wizard of Oz,9,8,16,8,55,359,3,watched
The Wonderful Wizard of Oz,9,8,16,8,55,360,3,the
The Wonderful Wizard of Oz,9,8,16,8,55,360,3,people
The Wonderful Wizard of Oz,9,8,16,8,55,360,3,dance
The Wonderful Wizard of Oz,9,8,16,8,55,361,3,when
The Wonderful Wizard of Oz,9,8,16,8,55,361,3,boq
The Wonderful Wizard of Oz,9,8,16,8,55,361,3,saw
The Wonderful Wizard of Oz,9,8,16,8,55,361,3,her
The Wonderful Wizard of Oz,9,8,16,8,55,361,3,silver
The Wonderful Wizard of Oz,9,8,16,8,55,361,3,shoes
The Wonderful Wizard of Oz,9,8,16,8,55,361,3,he
The Wonderful Wizard of Oz,9,8,16,8,55,361,3,said
The Wonderful Wizard of Oz,9,8,16,8,55,361,3,you
The Wonderful Wizard of Oz,9,8,16,8,55,361,3,must
The Wonderful Wizard of Oz,9,8,16,8,55,361,3,be
The Wonderful Wizard of Oz,9,8,16,8,55,361,3,a
The Wonderful Wizard of Oz,9,8,16,8,55,361,3,great
The Wonderful Wizard of Oz,9,8,16,8,55,361,3,sorceress
The Wonderful Wizard of Oz,9,8,16,8,55,362,3,why
The Wonderful Wizard of Oz,9,8,16,8,55,362,3,asked
The Wonderful Wizard of Oz,9,8,16,8,55,362,3,the
The Wonderful Wizard of Oz,9,8,16,8,55,362,3,girl
The Wonderful Wizard of Oz,9,8,16,8,55,363,3,because
The Wonderful Wizard of Oz,9,8,16,8,55,363,3,you
The Wonderful Wizard of Oz,9,8,16,8,55,363,3,wear
The Wonderful Wizard of Oz,9,8,16,8,55,363,3,silver
The Wonderful Wizard of Oz,9,8,16,8,55,363,3,shoes
The Wonderful Wizard of Oz,9,8,16,8,55,363,3,and
The Wonderful Wizard of Oz,9,8,16,8,55,363,3,have
The Wonderful Wizard of Oz,9,8,16,8,55,363,3,killed
The Wonderful Wizard of Oz,9,8,16,8,55,363,3,the
The Wonderful Wizard of Oz,9,8,16,8,55,363,3,wicked
The Wonderful Wizard of Oz,9,8,16,8,55,363,3,witch
The Wonderful Wizard of Oz,9,8,16,8,55,364,3,besides
The Wonderful Wizard of Oz,9,8,16,8,55,364,3,you
The Wonderful Wizard of Oz,9,8,16,8,55,364,3,have
The Wonderful Wizard of Oz,9,8,16,8,55,364,3,white
The Wonderful Wizard of Oz,9,8,16,8,55,364,3,in
The Wonderful Wizard of Oz,9,8,16,8,55,364,3,your
The Wonderful Wizard of Oz,9,8,16,8,55,364,3,frock
The Wonderful Wizard of Oz,9,8,16,8,55,364,3,and
The Wonderful Wizard of Oz,9,8,16,8,55,364,3,only
The Wonderful Wizard of Oz,9,8,16,8,55,364,3,witches
The Wonderful Wizard of Oz,9,8,16,8,55,364,3,and
The Wonderful Wizard of Oz,9,8,16,8,55,364,3,sorceresses
The Wonderful Wizard of Oz,9,8,16,8,55,365,3,wear
The Wonderful Wizard of Oz,9,8,16,8,55,365,3,white
The Wonderful Wizard of Oz,9,8,16,8,55,366,3,my
The Wonderful Wizard of Oz,9,8,16,8,55,366,3,dress
The Wonderful Wizard of Oz,9,8,16,8,55,366,3,is
The Wonderful Wizard of Oz,9,8,16,8,55,366,3,blue
The Wonderful Wizard of Oz,9,8,16,8,55,366,3,and
The Wonderful Wizard of Oz,9,8,16,8,55,366,3,white
The Wonderful Wizard of Oz,9,8,16,8,55,366,3,checked
The Wonderful Wizard of Oz,9,8,16,8,55,366,3,said
The Wonderful Wizard of Oz,9,8,16,8,55,366,3,dorothy
The Wonderful Wizard of Oz,9,8,16,8,55,366,3,smoothing
The Wonderful Wizard of Oz,9,8,16,8,55,366,3,out
The Wonderful Wizard of Oz,9,8,16,8,55,366,3,the
The Wonderful Wizard of Oz,9,8,16,8,55,367,3,wrinkles
The Wonderful Wizard of Oz,9,8,16,8,55,367,3,in
The Wonderful Wizard of Oz,9,8,16,8,55,367,3,it
The Wonderful Wizard of Oz,9,8,16,8,55,368,3,it
The Wonderful Wizard of Oz,9,8,16,8,55,368,3,is
The Wonderful Wizard of Oz,9,8,16,8,55,368,3,kind
The Wonderful Wizard of Oz,9,8,16,8,55,368,3,of
The Wonderful Wizard of Oz,9,8,16,8,55,368,3,you
The Wonderful Wizard of Oz,9,8,16,8,55,368,3,to
The Wonderful Wizard of Oz,9,8,16,8,55,368,3,wear
The Wonderful Wizard of Oz,9,8,16,8,55,368,3,that
The Wonderful Wizard of Oz,9,8,16,8,55,368,3,said
The Wonderful Wizard of Oz,9,8,16,8,55,368,3,boq
The Wonderful Wizard of Oz,9,8,16,8,55,368,3,blue
The Wonderful Wizard of Oz,9,8,16,8,55,368,3,is
The Wonderful Wizard of Oz,9,8,16,8,55,368,3,the
The Wonderful Wizard of Oz,9,8,16,8,55,368,3,color
The Wonderful Wizard of Oz,9,8,16,8,55,368,3,of
The Wonderful Wizard of Oz,9,8,16,8,55,368,3,the
The Wonderful Wizard of Oz,9,8,16,8,55,369,3,munchkins
The Wonderful Wizard of Oz,9,8,16,8,55,369,3,and
The Wonderful Wizard of Oz,9,8,16,8,55,369,3,white
The Wonderful Wizard of Oz,9,8,16,8,55,369,3,is
The Wonderful Wizard of Oz,9,8,16,8,55,369,3,the
The Wonderful Wizard of Oz,9,8,16,8,55,369,3,witch
The Wonderful Wizard of Oz,9,8,16,8,55,369,3,color
The Wonderful Wizard of Oz,9,8,16,8,55,369,3,so
The Wonderful Wizard of Oz,9,8,16,8,55,369,3,we
The Wonderful Wizard of Oz,9,8,16,8,55,369,3,know
The Wonderful Wizard of Oz,9,8,16,8,55,369,3,you
The Wonderful Wizard of Oz,9,8,16,8,55,369,3,are
The Wonderful Wizard of Oz,9,8,16,8,55,369,3,a
The Wonderful Wizard of Oz,9,8,16,8,55,369,3,friendly
The Wonderful Wizard of Oz,10,9,14,5,55,370,3,witch
The Wonderful Wizard of Oz,10,9,14,5,55,371,3,dorothy
The Wonderful Wizard of Oz,10,9,14,5,55,371,3,did
The Wonderful Wizard of Oz,10,9,14,5,55,371,3,not
The Wonderful Wizard of Oz,10,9,14,5,55,371,3,know
The Wonderful Wizard of Oz,10,9,14,5,55,371,3,what
The Wonderful Wizard of Oz,10,9,14,5,55,371,3,to
The Wonderful Wizard of Oz,10,9,14,5,55,371,3,say
The Wonderful Wizard of Oz,10,9,14,5,55,371,3,to
The Wonderful Wizard of Oz,10,9,14,5,55,371,3,this
The Wonderful Wizard of Oz,10,9,14,5,55,371,3,for
The Wonderful Wizard of Oz,10,9,14,5,55,371,3,all
The Wonderful Wizard of Oz,10,9,14,5,55,371,3,the
The Wonderful Wizard of Oz,10,9,14,5,55,371,3,people
The Wonderful Wizard of Oz,10,9,14,5,55,371,3,seemed
The Wonderful Wizard of Oz,10,9,14,5,55,371,3,to
The Wonderful Wizard of Oz,10,9,14,5,55,372,3,think
The Wonderful Wizard of Oz,10,9,14,5,55,372,3,her
The Wonderful Wizard of Oz,10,9,14,5,55,372,3,a
The Wonderful Wizard of Oz,10,9,14,5,55,372,3,witch
The Wonderful Wizard of Oz,10,9,14,5,55,372,3,and
The Wonderful Wizard of Oz,10,9,14,5,55,372,3,she
The Wonderful Wizard of Oz,10,9,14,5,55,372,3,knew
The Wonderful Wizard of Oz,10,9,14,5,55,372,3,very
The Wonderful Wizard of Oz,10,9,14,5,55,372,3,well
The Wonderful Wizard of Oz,10,9,14,5,55,372,3,she
The Wonderful Wizard of Oz,10,9,14,5,55,372,3,was
The Wonderful Wizard of Oz,10,9,14,5,55,372,3,only
The Wonderful Wizard of Oz,10,9,14,5,55,372,3,an
The Wonderful Wizard of Oz,10,9,14,5,55,372,3,ordinary
The Wonderful Wizard of Oz,10,9,14,5,55,373,3,little
The Wonderful Wizard of Oz,10,9,14,5,55,373,3,girl
The Wonderful Wizard of Oz,10,9,14,5,55,373,3,who
The Wonderful Wizard of Oz,10,9,14,5,55,373,3,had
The Wonderful Wizard of Oz,10,9,14,5,55,373,3,come
The Wonderful Wizard of Oz,10,9,14,5,55,373,3,by
The Wonderful Wizard of Oz,10,9,14,5,55,373,3,the
The Wonderful Wizard of Oz,10,9,14,5,55,373,3,chance
The Wonderful Wizard of Oz,10,9,14,5,55,373,3,of
